Protein,MC4_Rank,MCT_Rank
TGRH88_023700,1061,896
TGRH88_003770,1062,927
TGRH88_078160,1063,909
TGRH88_064860,1064,1466
TGRH88_001060,1065,1443
TGRH88_079720,1066,1013
TGRH88_037700,1067,1278
TGRH88_045880,1068,892
TGRH88_036480,1069,886
TGRH88_003270,1070,1245
TGRH88_054100,1071,1176
TGRH88_065280,1072,913
TGRH88_006940,1073,1212
TGRH88_066180,1074,1376
TGRH88_070020,1075,853
TGRH88_025150,1076,1153
TGRH88_000220,1077,1256
TGRH88_072710,1078,902
TGRH88_019380,1079,915
TGRH88_051080,1080,1258
TGRH88_053260,1081,1005
TGRH88_035260,1082,1281
TGRH88_021580,1083,1345
TGRH88_086440,1084,1416
TGRH88_028220,1085,1009
TGRH88_003230,1086,1325
TGRH88_020480,1087,1224
TGRH88_044110,1088,1112
TGRH88_050950,1089,914
TGRH88_037590,1090,1360
TGRH88_031980,1091,1267
TGRH88_063760,1092,833
TGRH88_045730,1093,883
TGRH88_028040,1094,1219
TGRH88_039490,1095,1262
TGRH88_039090,1096,1091
TGRH88_007800,1097,1369
TGRH88_046670,1098,983
TGRH88_012790,1099,965
TGRH88_054490,1100,953
TGRH88_064260,1101,999
TGRH88_003650,1102,1515
TGRH88_022750,1103,925
TGRH88_070970,1104,1155
TGRH88_067730,1105,1039
TGRH88_028450,1106,1358
TGRH88_086310,1107,1189
TGRH88_015120,1108,847
TGRH88_064060,1109,985
TGRH88_077590,1110,1183
TGRH88_062290,1111,1203
TGRH88_022320,1112,1184
TGRH88_026400,1113,1377
TGRH88_026470,1114,1301
TGRH88_065210,1115,974
TGRH88_064510,1116,1152
TGRH88_018130,1117,1352
TGRH88_064380,1118,972
TGRH88_076290,1119,887
TGRH88_063650,1120,879
TGRH88_053630,1121,1017
TGRH88_021360,1122,1221
TGRH88_073380,1123,1032
TGRH88_044400,1124,1313
TGRH88_055690,1125,964
TGRH88_071010,1126,1220
TGRH88_006680,1127,1315
TGRH88_047120,1128,936
TGRH88_042210,1129,1054
TGRH88_010900,1130,1118
TGRH88_000170,1131,1450
TGRH88_031960,1132,1319
TGRH88_048450,1133,1242
TGRH88_033290,1134,1134
TGRH88_059080,1135,876
TGRH88_006320,1136,1053
TGRH88_039880,1137,1323
TGRH88_076490,1138,933
TGRH88_067820,1139,1003
TGRH88_054060,1140,1059
TGRH88_034620,1141,1255
TGRH88_031340,1142,1513
TGRH88_010490,1143,1149
TGRH88_032750,1144,1495
TGRH88_071170,1145,1100
TGRH88_063970,1146,1063
TGRH88_018570,1147,937
TGRH88_029250,1148,1602
TGRH88_061890,1149,1409
TGRH88_017940,1150,952
TGRH88_082760,1151,1229
TGRH88_075350,1152,975
TGRH88_000250,1153,1159
TGRH88_069070,1154,855
TGRH88_059390,1155,1390
TGRH88_059260,1156,1350
TGRH88_072150,1157,954
TGRH88_029350,1158,1015
TGRH88_050700,1159,1141
TGRH88_030390,1160,1213
TGRH88_035480,1161,1051
TGRH88_060610,1162,941
TGRH88_022710,1163,1437
TGRH88_077630,1164,1157
TGRH88_078730,1165,1196
TGRH88_010830,1166,1025
TGRH88_024240,1167,1007
TGRH88_016880,1168,1165
TGRH88_054600,1169,1232
TGRH88_026430,1170,1584
TGRH88_048860,1171,1502
TGRH88_028780,1172,1297
TGRH88_004450,1173,1093
TGRH88_010610,1174,1195
TGRH88_081750,1175,1061
TGRH88_018980,1176,1543
TGRH88_050750,1177,1092
TGRH88_041420,1178,980
TGRH88_047840,1179,1089
TGRH88_032300,1180,1478
TGRH88_010700,1181,1137
TGRH88_051510,1182,994
TGRH88_033700,1183,1580
TGRH88_070780,1184,1328
TGRH88_054730,1185,1069
TGRH88_031290,1186,1289
TGRH88_024430,1187,1337
TGRH88_086560,1188,1396
TGRH88_034700,1189,931
TGRH88_054340,1190,967
TGRH88_057300,1191,1168
TGRH88_077620,1192,987
TGRH88_036450,1193,1214
TGRH88_071110,1194,1446
TGRH88_000720,1195,949
TGRH88_067780,1196,1052
TGRH88_017890,1197,1000
TGRH88_051990,1198,929
TGRH88_007490,1199,1218
TGRH88_040890,1200,1105
TGRH88_045480,1201,1082
TGRH88_045430,1202,1121
TGRH88_078840,1203,1202
TGRH88_001490,1204,1138
TGRH88_067140,1205,1322
TGRH88_034900,1206,1031
TGRH88_052250,1207,1088
TGRH88_028930,1208,1291
TGRH88_060850,1209,1056
TGRH88_021100,1210,1633
TGRH88_030130,1211,1252
TGRH88_001710,1212,1087
TGRH88_006700,1213,958
TGRH88_042780,1214,1161
TGRH88_015530,1215,1194
TGRH88_006670,1216,1378
TGRH88_066410,1217,1302
TGRH88_021850,1218,1041
TGRH88_064910,1219,984
TGRH88_030470,1220,1361
TGRH88_037610,1221,1626
TGRH88_055170,1222,1511
TGRH88_037960,1223,943
TGRH88_029220,1224,1397
TGRH88_038410,1225,1227
TGRH88_070480,1226,1163
TGRH88_073280,1227,1533
TGRH88_024930,1228,1158
TGRH88_000380,1229,1108
TGRH88_001140,1230,1023
TGRH88_011190,1231,1047
TGRH88_077070,1232,1096
TGRH88_033640,1233,1147
TGRH88_016510,1234,1215
TGRH88_041620,1235,1150
TGRH88_065340,1236,1001
TGRH88_069480,1237,1619
TGRH88_030560,1238,1070
TGRH88_074570,1239,1413
TGRH88_041140,1240,1207
TGRH88_078130,1241,1036
TGRH88_032700,1242,1225
TGRH88_068990,1243,1095
TGRH88_061770,1244,1637
TGRH88_057330,1245,1160
TGRH88_040950,1246,1631
TGRH88_079980,1247,1382
TGRH88_061870,1248,1021
TGRH88_001100,1249,1497
TGRH88_024800,1250,1019
TGRH88_003090,1251,1162
TGRH88_040720,1252,1139
TGRH88_056230,1253,1472
TGRH88_007480,1254,1309
TGRH88_003130,1255,998
TGRH88_051670,1256,1241
TGRH88_066550,1257,1117
TGRH88_018790,1258,1040
TGRH88_013270,1259,1016
TGRH88_068550,1260,1512
TGRH88_004090,1261,1228
TGRH88_079760,1262,1427
TGRH88_026790,1263,1064
TGRH88_015330,1264,1050
TGRH88_071050,1265,986
TGRH88_046510,1266,1588
TGRH88_049120,1267,1486
TGRH88_015740,1268,1236
TGRH88_079770,1269,1018
TGRH88_045070,1270,1318
TGRH88_006860,1271,1572
TGRH88_070050,1272,1389
TGRH88_065700,1273,1454
TGRH88_004900,1274,1277
TGRH88_071630,1275,1188
TGRH88_060340,1276,1616
TGRH88_020840,1277,1392
TGRH88_051960,1278,1375
TGRH88_069620,1279,1419
TGRH88_071680,1280,1072
TGRH88_028620,1281,1171
TGRH88_072440,1282,1638
TGRH88_072880,1283,1140
TGRH88_010060,1284,1474
TGRH88_010360,1285,1173
TGRH88_035370,1286,1636
TGRH88_035010,1287,1282
TGRH88_000390,1288,1233
TGRH88_076660,1289,961
TGRH88_036810,1290,1119
TGRH88_012420,1291,1395
TGRH88_038510,1292,1113
TGRH88_065190,1293,1659
TGRH88_070530,1294,1568
TGRH88_080540,1295,1311
TGRH88_006780,1296,1380
TGRH88_013540,1297,1265
TGRH88_029900,1298,1338
TGRH88_039070,1299,1664
TGRH88_017160,1300,1607
TGRH88_068130,1301,1038
TGRH88_051770,1302,1144
TGRH88_059910,1303,1230
TGRH88_038610,1304,1635
TGRH88_050670,1305,1476
TGRH88_059110,1306,1197
TGRH88_058790,1307,1084
TGRH88_017330,1308,1683
TGRH88_065710,1309,1097
TGRH88_032040,1310,1579
TGRH88_026890,1311,1321
TGRH88_055750,1312,1231
TGRH88_054180,1313,1285
TGRH88_005900,1314,1544
TGRH88_055830,1315,1190
TGRH88_072000,1316,1460
TGRH88_072540,1317,1247
TGRH88_066900,1318,1522
TGRH88_041850,1319,1276
TGRH88_062050,1320,1208
TGRH88_052580,1321,1300
TGRH88_022860,1322,1458
TGRH88_011360,1323,1601
TGRH88_029370,1324,1237
TGRH88_040170,1325,1384
TGRH88_051450,1326,1246
TGRH88_068260,1327,1043
TGRH88_049890,1328,1143
TGRH88_045780,1329,1271
TGRH88_070840,1330,1339
TGRH88_072380,1331,1169
TGRH88_065450,1332,1430
TGRH88_066540,1333,1349
TGRH88_079250,1334,1123
TGRH88_034300,1335,1400
TGRH88_047060,1336,1529
TGRH88_058700,1337,1198
TGRH88_077980,1338,1081
TGRH88_036510,1339,1109
TGRH88_070240,1340,1398
TGRH88_042040,1341,1200
TGRH88_077390,1342,1104
TGRH88_051880,1343,1180
TGRH88_010500,1344,1248
TGRH88_033210,1345,1468
TGRH88_005750,1346,1170
TGRH88_047920,1347,1217
TGRH88_055640,1348,1613
TGRH88_077350,1349,1623
TGRH88_020190,1350,1068
TGRH88_009300,1351,1290
TGRH88_057370,1352,1257
TGRH88_065840,1353,1312
TGRH88_027670,1354,1292
TGRH88_058480,1355,1078
TGRH88_062280,1356,1110
TGRH88_073140,1357,1120
TGRH88_061610,1358,1102
TGRH88_065520,1359,1539
TGRH88_009020,1360,1695
TGRH88_039260,1361,1174
TGRH88_065530,1362,1507
TGRH88_058000,1363,1455
TGRH88_085890,1364,1622
TGRH88_052560,1365,1048
TGRH88_023860,1366,1330
TGRH88_038450,1367,1199
TGRH88_002810,1368,1383
TGRH88_043370,1369,1288
TGRH88_007190,1370,1797
TGRH88_000690,1371,1205
TGRH88_053130,1372,1420
TGRH88_078080,1373,1366
TGRH88_057900,1374,1428
TGRH88_001230,1375,1464
TGRH88_055860,1376,1201
TGRH88_077230,1377,1506
TGRH88_062740,1378,1324
TGRH88_060170,1379,1305
TGRH88_006340,1380,1729
TGRH88_009050,1381,1107
TGRH88_034590,1382,1412
TGRH88_022430,1383,1547
TGRH88_031570,1384,1135
TGRH88_029380,1385,1405
TGRH88_063550,1386,1253
TGRH88_052050,1387,1250
TGRH88_010180,1388,1745
TGRH88_062460,1389,1294
TGRH88_030990,1390,1470
TGRH88_014770,1391,1243
TGRH88_004010,1392,1365
TGRH88_074790,1393,1101
TGRH88_007760,1394,1211
TGRH88_080200,1395,1693
TGRH88_022240,1396,1606
TGRH88_058940,1397,1617
TGRH88_031740,1398,1540
TGRH88_050390,1399,1334
TGRH88_073420,1400,1114
TGRH88_047110,1401,1191
TGRH88_009330,1402,1264
TGRH88_083700,1403,1687
TGRH88_041910,1404,1651
TGRH88_033980,1405,1131
TGRH88_031630,1406,1385
TGRH88_059220,1407,1471
TGRH88_045590,1408,1439
TGRH88_085650,1409,1672
TGRH88_016640,1410,1187
TGRH88_000280,1411,1709
TGRH88_046010,1412,1542
TGRH88_016600,1413,1403
TGRH88_020380,1414,1538
TGRH88_049690,1415,1407
TGRH88_034020,1416,1133
TGRH88_023370,1417,1736
TGRH88_001450,1418,1586
TGRH88_030630,1419,1226
TGRH88_008910,1420,1314
TGRH88_024490,1421,1566
TGRH88_064080,1422,1142
TGRH88_079640,1423,1164
TGRH88_025160,1424,1263
TGRH88_077920,1425,1488
TGRH88_042400,1426,1505
TGRH88_023420,1427,1752
TGRH88_084910,1428,1653
TGRH88_042570,1429,1411
TGRH88_039630,1430,1124
TGRH88_079480,1431,1266
TGRH88_020830,1432,1371
TGRH88_015630,1433,1391
TGRH88_083120,1434,1303
TGRH88_016360,1435,1483
TGRH88_074200,1436,1235
TGRH88_013770,1437,1750
TGRH88_076400,1438,1116
TGRH88_054130,1439,1238
TGRH88_041070,1440,1270
TGRH88_015520,1441,1514
TGRH88_026620,1442,1344
TGRH88_032390,1443,1379
TGRH88_048760,1444,1331
TGRH88_040500,1445,1696
TGRH88_046890,1446,1177
TGRH88_082650,1447,1496
TGRH88_044410,1448,1596
TGRH88_051950,1449,1783
TGRH88_013180,1450,1646
TGRH88_039310,1451,1186
TGRH88_019990,1452,1293
TGRH88_010480,1453,1754
TGRH88_003370,1454,1609
TGRH88_051890,1455,1800
TGRH88_044720,1456,1463
TGRH88_032320,1457,1402
TGRH88_004270,1458,1223
TGRH88_018180,1459,1684
TGRH88_038520,1460,1760
TGRH88_011410,1461,1557
TGRH88_005710,1462,1756
TGRH88_063410,1463,1129
TGRH88_081880,1464,1719
TGRH88_035470,1465,1146
TGRH88_075430,1466,1645
TGRH88_056420,1467,1632
TGRH88_043170,1468,1748
TGRH88_052780,1469,1821
TGRH88_055950,1470,1370
TGRH88_050070,1471,1585
TGRH88_066840,1472,1561
TGRH88_041080,1473,1451
TGRH88_007870,1474,1280
TGRH88_031300,1475,1494
TGRH88_015690,1476,1498
TGRH88_049520,1477,1799
TGRH88_058300,1478,1728
TGRH88_054760,1479,1404
TGRH88_046480,1480,1432
TGRH88_055300,1481,1275
TGRH88_077490,1482,1320
TGRH88_009650,1483,1661
TGRH88_014070,1484,1499
TGRH88_081320,1485,1774
TGRH88_007260,1486,1273
TGRH88_078650,1487,1500
TGRH88_063940,1488,1570
TGRH88_035060,1489,1628
TGRH88_030110,1490,1567
TGRH88_058850,1491,1128
TGRH88_061970,1492,1788
TGRH88_022400,1493,1274
TGRH88_016700,1494,1353
TGRH88_012460,1495,1524
TGRH88_022720,1496,1526
TGRH88_036140,1497,1457
TGRH88_051490,1498,1599
TGRH88_066070,1499,1829
TGRH88_036500,1500,1327
TGRH88_023720,1501,1244
TGRH88_009170,1502,1911
TGRH88_034200,1503,1614
TGRH88_027210,1504,1260
TGRH88_062960,1505,1491
TGRH88_030080,1506,1444
TGRH88_036040,1507,1692
TGRH88_017560,1508,1485
TGRH88_077830,1509,1417
TGRH88_027400,1510,1851
TGRH88_069460,1511,1284
TGRH88_040350,1512,1307
TGRH88_069010,1513,1690
TGRH88_032660,1514,1364
TGRH88_026370,1515,1739
TGRH88_057540,1516,1234
TGRH88_075660,1517,1181
TGRH88_004960,1518,1426
TGRH88_032330,1519,1535
TGRH88_029280,1520,1890
TGRH88_031970,1521,1917
TGRH88_079460,1522,1342
TGRH88_000590,1523,1359
TGRH88_057350,1524,1306
TGRH88_042090,1525,1610
TGRH88_003550,1526,1415
TGRH88_011580,1527,1657
TGRH88_029750,1528,1304
TGRH88_018210,1529,1861
TGRH88_034170,1530,1681
TGRH88_078850,1531,1922
TGRH88_033000,1532,1704
TGRH88_005970,1533,1518
TGRH88_015200,1534,1406
TGRH88_018500,1535,1838
TGRH88_061470,1536,1408
TGRH88_016120,1537,1720
TGRH88_055010,1538,1562
TGRH88_054270,1539,1605
TGRH88_033040,1540,1335
TGRH88_039240,1541,1796
TGRH88_021220,1542,1438
TGRH88_073460,1543,1356
TGRH88_072390,1544,1373
TGRH88_032050,1545,1699
TGRH88_004710,1546,1414
TGRH88_027130,1547,1625
TGRH88_033030,1548,1508
TGRH88_085440,1549,1926
TGRH88_052370,1550,1627
TGRH88_063240,1551,1436
TGRH88_074800,1552,1354
TGRH88_080480,1553,1333
TGRH88_037510,1554,1386
TGRH88_050760,1555,1469
TGRH88_074300,1556,1421
TGRH88_038870,1557,1283
TGRH88_041160,1558,2006
TGRH88_082280,1559,1520
TGRH88_072130,1560,1714
TGRH88_019960,1561,1393
TGRH88_079660,1562,1480
TGRH88_029210,1563,1549
TGRH88_010750,1564,1418
TGRH88_042510,1565,1776
TGRH88_081200,1566,1484
TGRH88_053420,1567,1459
TGRH88_000190,1568,1951
TGRH88_028500,1569,1589
TGRH88_016160,1570,1945
TGRH88_004310,1571,1933
TGRH88_046360,1572,1429
TGRH88_034400,1573,1667
TGRH88_061620,1574,1594
TGRH88_041800,1575,1434
TGRH88_078470,1576,1462
TGRH88_077550,1577,1697
TGRH88_033220,1578,1678
TGRH88_064140,1579,1367
TGRH88_008640,1580,1779
TGRH88_070150,1581,1612
TGRH88_082660,1582,1296
TGRH88_016730,1583,1548
TGRH88_071320,1584,1372
TGRH88_006590,1585,1564
TGRH88_076370,1586,1473
TGRH88_032760,1587,1781
TGRH88_020160,1588,1399
TGRH88_076180,1589,1295
TGRH88_030530,1590,2004
TGRH88_046110,1591,1808
TGRH88_050590,1592,1677
TGRH88_033520,1593,1456
TGRH88_055870,1594,1259
TGRH88_064010,1595,1448
TGRH88_032100,1596,1880
TGRH88_010910,1597,1449
TGRH88_006100,1598,1741
TGRH88_079630,1599,1671
TGRH88_045390,1600,1357
TGRH88_022700,1601,1431
TGRH88_058090,1602,1316
TGRH88_011430,1603,1724
TGRH88_018160,1604,1846
TGRH88_008790,1605,1761
TGRH88_022420,1606,1668
TGRH88_071700,1607,1355
TGRH88_044420,1608,2072
TGRH88_041260,1609,1445
TGRH88_029800,1610,1937
TGRH88_020040,1611,1374
TGRH88_008740,1612,1980
TGRH88_004320,1613,1718
TGRH88_035130,1614,1972
TGRH88_072330,1615,1766
TGRH88_010190,1616,1705
TGRH88_004700,1617,1490
TGRH88_002750,1618,1595
TGRH88_070830,1619,1477
TGRH88_014040,1620,1854
TGRH88_069710,1621,1442
TGRH88_084960,1622,1997
TGRH88_033650,1623,1493
TGRH88_006980,1624,2092
TGRH88_062250,1625,1798
TGRH88_044610,1626,1482
TGRH88_030760,1627,1381
TGRH88_003850,1628,1810
TGRH88_075210,1629,1440
TGRH88_057760,1630,1952
TGRH88_019940,1631,1592
TGRH88_006870,1632,1812
TGRH88_062420,1633,1957
TGRH88_057910,1634,1700
TGRH88_040200,1635,1686
TGRH88_043420,1636,1948
TGRH88_013730,1637,1435
TGRH88_080590,1638,1708
TGRH88_073600,1639,1532
TGRH88_078280,1640,1410
TGRH88_044820,1641,1479
TGRH88_039710,1642,1487
TGRH88_058190,1643,1348
TGRH88_030050,1644,1813
TGRH88_061020,1645,1794
TGRH88_040940,1646,1949
TGRH88_076780,1647,1326
TGRH88_045140,1648,1517
TGRH88_035940,1649,1990
TGRH88_073890,1650,1792
TGRH88_049180,1651,1343
TGRH88_054980,1652,1329
TGRH88_033840,1653,1987
TGRH88_008600,1654,1863
TGRH88_007630,1655,1749
TGRH88_043270,1656,1673
TGRH88_032790,1657,1340
TGRH88_020550,1658,1703
TGRH88_034520,1659,1401
TGRH88_006410,1660,2123
TGRH88_076310,1661,1629
TGRH88_060590,1662,1650
TGRH88_063520,1663,1447
TGRH88_014230,1664,1422
TGRH88_057090,1665,1787
TGRH88_083300,1666,1844
TGRH88_057240,1667,1341
TGRH88_063250,1668,1534
TGRH88_018740,1669,1545
TGRH88_054000,1670,1299
TGRH88_030800,1671,1950
TGRH88_083020,1672,1611
TGRH88_040210,1673,1983
TGRH88_015860,1674,1665
TGRH88_042600,1675,2064
TGRH88_055720,1676,1475
TGRH88_013690,1677,2081
TGRH88_008170,1678,1363
TGRH88_020980,1679,1555
TGRH88_013220,1680,1501
TGRH88_017340,1681,1489
TGRH88_059800,1682,1871
TGRH88_052760,1683,2104
TGRH88_078690,1684,1885
TGRH88_072920,1685,1577
TGRH88_083060,1686,1593
TGRH88_025370,1687,1652
TGRH88_041040,1688,1989
TGRH88_055310,1689,1892
TGRH88_040980,1690,1453
TGRH88_080750,1691,1467
TGRH88_029600,1692,2034
TGRH88_032930,1693,1565
TGRH88_020200,1694,2094
TGRH88_030870,1695,1503
TGRH88_044640,1696,1528
TGRH88_052590,1697,1649
TGRH88_020090,1698,1860
TGRH88_013500,1699,1639
TGRH88_011470,1700,2103
TGRH88_056400,1701,1441
TGRH88_024910,1702,1465
TGRH88_066940,1703,1516
TGRH88_083040,1704,2009
TGRH88_004600,1705,1994
TGRH88_005810,1706,2109
TGRH88_086550,1707,1698
TGRH88_002110,1708,1560
TGRH88_006140,1709,1847
TGRH88_071860,1710,1510
TGRH88_062730,1711,1832
TGRH88_083680,1712,1976
TGRH88_040070,1713,1843
TGRH88_036740,1714,2173
TGRH88_043070,1715,2040
TGRH88_044800,1716,1423
TGRH88_017030,1717,2137
TGRH88_071980,1718,1519
TGRH88_030540,1719,1394
TGRH88_008320,1720,1582
TGRH88_024950,1721,1641
TGRH88_048650,1722,1998
TGRH88_025380,1723,2236
TGRH88_044450,1724,1666
TGRH88_050260,1725,1559
TGRH88_016020,1726,1608
TGRH88_029480,1727,2140
TGRH88_075290,1728,1550
TGRH88_022350,1729,2198
TGRH88_045110,1730,1939
TGRH88_064570,1731,1751
TGRH88_067580,1732,1590
TGRH88_020420,1733,1924
TGRH88_069630,1734,1669
TGRH88_008000,1735,1811
TGRH88_030430,1736,1771
TGRH88_047440,1737,1886
TGRH88_072030,1738,1831
TGRH88_074760,1739,1509
TGRH88_065430,1740,2035
TGRH88_074750,1741,1433
TGRH88_020790,1742,2263
TGRH88_033140,1743,1481
TGRH88_053870,1744,2019
TGRH88_086370,1745,1971
TGRH88_034780,1746,1461
TGRH88_012620,1747,1536
TGRH88_026040,1748,1492
TGRH88_049810,1749,1569
TGRH88_038020,1750,2012
TGRH88_055450,1751,1805
TGRH88_006480,1752,2219
TGRH88_014350,1753,1753
TGRH88_030980,1754,2164
TGRH88_011890,1755,1583
TGRH88_051350,1756,1970
TGRH88_062410,1757,1644
TGRH88_002040,1758,1618
TGRH88_079360,1759,1504
TGRH88_000050,1760,1734
TGRH88_068340,1761,1889
TGRH88_021000,1762,1558
TGRH88_024250,1763,2100
TGRH88_030000,1764,1573
TGRH88_032670,1765,1574
TGRH88_002660,1766,1726
TGRH88_002940,1767,1881
TGRH88_040190,1768,1521
TGRH88_003060,1769,2147
TGRH88_025860,1770,2020
TGRH88_086450,1771,2227
TGRH88_005520,1772,1682
TGRH88_079400,1773,1575
TGRH88_064830,1774,2002
TGRH88_007170,1775,1640
TGRH88_046290,1776,1685
TGRH88_074120,1777,1654
TGRH88_076930,1778,1900
TGRH88_056390,1779,1531
TGRH88_033010,1780,1744
TGRH88_061190,1781,1581
TGRH88_073970,1782,2076
TGRH88_002690,1783,1775
TGRH88_080040,1784,2101
TGRH88_027440,1785,1820
TGRH88_055520,1786,1721
TGRH88_074360,1787,1647
TGRH88_044890,1788,2144
TGRH88_049850,1789,1786
TGRH88_066230,1790,1554
TGRH88_004970,1791,2036
TGRH88_009830,1792,1836
TGRH88_010670,1793,1621
TGRH88_009590,1794,1523
TGRH88_022160,1795,1986
TGRH88_022300,1796,1793
TGRH88_074230,1797,1571
TGRH88_034420,1798,1784
TGRH88_067340,1799,1587
TGRH88_015540,1800,1859
TGRH88_035700,1801,1712
TGRH88_011290,1802,2047
TGRH88_029230,1803,1929
TGRH88_067390,1804,1730
TGRH88_029240,1805,2238
TGRH88_080740,1806,1675
TGRH88_072770,1807,1680
TGRH88_001340,1808,2079
TGRH88_019840,1809,1853
TGRH88_067590,1810,2132
TGRH88_065380,1811,2224
TGRH88_037420,1812,2054
TGRH88_057610,1813,1656
TGRH88_019390,1814,2277
TGRH88_052310,1815,1527
TGRH88_023800,1816,1995
TGRH88_003540,1817,2271
TGRH88_080870,1818,2052
TGRH88_052200,1819,1806
TGRH88_010650,1820,1908
TGRH88_006930,1821,1711
TGRH88_000020,1822,1991
TGRH88_050890,1823,1827
TGRH88_006620,1824,2202
TGRH88_019860,1825,1942
TGRH88_000710,1826,2071
TGRH88_025220,1827,1643
TGRH88_027290,1828,1563
TGRH88_006050,1829,1848
TGRH88_033570,1830,2135
TGRH88_038590,1831,2213
TGRH88_052960,1832,1658
TGRH88_065130,1833,2128
TGRH88_000550,1834,1891
TGRH88_061830,1835,1546
TGRH88_006060,1836,1615
TGRH88_073040,1837,1604
TGRH88_079620,1838,2243
TGRH88_034010,1839,1963
TGRH88_012350,1840,1552
TGRH88_052540,1841,1864
TGRH88_059000,1842,1676
TGRH88_066310,1843,1816
TGRH88_065540,1844,2302
TGRH88_018610,1845,1932
TGRH88_045740,1846,1603
TGRH88_076390,1847,1537
TGRH88_038500,1848,1921
TGRH88_007420,1849,2184
TGRH88_003290,1850,1795
TGRH88_043590,1851,2030
TGRH88_019880,1852,1597
TGRH88_028890,1853,1943
TGRH88_075860,1854,1551
TGRH88_084010,1855,2258
TGRH88_062690,1856,1944
TGRH88_004250,1857,1717
TGRH88_051540,1858,1670
TGRH88_078400,1859,2037
TGRH88_025300,1860,1857
TGRH88_023750,1861,1874
TGRH88_004210,1862,1896
TGRH88_042870,1863,1725
TGRH88_081610,1864,1525
TGRH88_065510,1865,2197
TGRH88_046940,1866,1634
TGRH88_077370,1867,1424
TGRH88_014720,1868,1969
TGRH88_029870,1869,1873
TGRH88_066350,1870,1660
TGRH88_011070,1871,1655
TGRH88_081020,1872,1553
TGRH88_024550,1873,2059
TGRH88_013990,1874,1825
TGRH88_043580,1875,1576
TGRH88_070140,1876,1679
TGRH88_010950,1877,1688
TGRH88_015610,1878,1702
TGRH88_031790,1879,1804
TGRH88_021390,1880,1866
TGRH88_000370,1881,2056
TGRH88_018580,1882,1824
TGRH88_030200,1883,1742
TGRH88_000310,1884,2097
TGRH88_042290,1885,1755
TGRH88_054790,1886,1850
TGRH88_082120,1887,1648
TGRH88_005060,1888,2028
TGRH88_053050,1889,1530
TGRH88_001090,1890,2393
TGRH88_043800,1891,2066
TGRH88_025240,1892,1930
TGRH88_065650,1893,2087
TGRH88_001950,1894,2033
TGRH88_026210,1895,1777
TGRH88_040130,1896,1727
TGRH88_023940,1897,1591
TGRH88_000790,1898,2070
TGRH88_049840,1899,1840
TGRH88_080490,1900,2102
TGRH88_075870,1901,1879
TGRH88_040510,1902,2377
TGRH88_044160,1903,1541
TGRH88_007410,1904,2422
TGRH88_072230,1905,1894
TGRH88_064560,1906,1899
TGRH88_013980,1907,2077
TGRH88_052680,1908,2288
TGRH88_021760,1909,1982
TGRH88_079310,1910,2345
TGRH88_060330,1911,1962
TGRH88_062130,1912,1907
TGRH88_075410,1913,2143
TGRH88_041240,1914,1901
TGRH88_048540,1915,1940
TGRH88_025510,1916,1770
TGRH88_001300,1917,2428
TGRH88_081250,1918,1830
TGRH88_025430,1919,2343
TGRH88_006910,1920,2253
TGRH88_082480,1921,2025
TGRH88_017520,1922,1733
TGRH88_055810,1923,2189
TGRH88_040280,1924,1772
TGRH88_079840,1925,1834
TGRH88_067740,1926,1630
TGRH88_004810,1927,1920
TGRH88_014240,1928,1959
TGRH88_079200,1929,1674
TGRH88_015750,1930,2088
TGRH88_073370,1931,1883
TGRH88_035970,1932,1809
TGRH88_074880,1933,2027
TGRH88_024860,1934,1556
TGRH88_016810,1935,1823
TGRH88_019240,1936,1780
TGRH88_043610,1937,1985
TGRH88_034770,1938,1903
TGRH88_005770,1939,1928
TGRH88_048430,1940,1898
TGRH88_071520,1941,2166
TGRH88_014480,1942,2374
TGRH88_086510,1943,1803
TGRH88_021690,1944,2232
TGRH88_066080,1945,1833
TGRH88_058290,1946,1578
TGRH88_066460,1947,2301
TGRH88_080160,1948,1715
TGRH88_045700,1949,1815
TGRH88_080430,1950,2055
TGRH88_002080,1951,1624
TGRH88_045910,1952,1600
TGRH88_045470,1953,1947
TGRH88_071970,1954,1723
TGRH88_043560,1955,2482
TGRH88_028260,1956,1953
TGRH88_064170,1957,1759
TGRH88_069470,1958,2015
TGRH88_018490,1959,2204
TGRH88_028750,1960,1935
TGRH88_045980,1961,1642
TGRH88_045340,1962,2082
TGRH88_060030,1963,2330
TGRH88_066380,1964,1878
TGRH88_062580,1965,1740
TGRH88_076730,1966,2245
TGRH88_070000,1967,2220
