Conf_B,Tz_RNA,Linear_B,Net_C,T-cell Score,Exposed,GRAVY,Protein
4981.0,7077.0,5404.5,5524.0,3653.5,6235.5,6896.5,TGRH88_003450
2248.0,6324.0,5404.5,1450.5,6921.0,6235.5,7802.5,TGRH88_003460
1300.0,5634.0,5404.5,4078.5,5162.0,6235.5,7539.5,TGRH88_003470
1052.0,5984.5,5404.5,6358.0,3865.5,6235.5,5839.0,TGRH88_003480
247.0,5928.0,809.5,1547.5,2248.5,6235.5,5015.0,TGRH88_003490
773.5,1622.5,1251.0,3876.5,2089.0,6235.5,7697.0,TGRH88_003500
7097.0,5171.0,5404.5,566.5,772.0,6235.5,5301.5,TGRH88_003510
5694.0,2828.0,5404.5,5479.0,3289.5,6235.5,4100.0,TGRH88_003520
7097.0,4451.5,5404.5,892.0,2310.0,191.5,5418.0,TGRH88_003530
4409.0,7077.0,5404.5,5683.0,6252.5,191.5,3747.0,TGRH88_003540
2877.5,1855.5,1924.5,4160.5,3687.5,2569.0,2424.5,TGRH88_003550
4522.5,6705.5,5404.5,2817.5,3296.5,6235.5,1926.0,TGRH88_003560
2198.5,6481.0,5404.5,5777.0,2382.0,6235.5,6170.5,TGRH88_003570
5392.0,6842.5,533.5,6379.5,7708.0,6235.5,3339.0,TGRH88_003580
7097.0,5171.0,5404.5,165.0,1131.5,3619.5,5290.0,TGRH88_003590
3061.0,258.0,1240.5,2877.0,6050.5,191.5,2165.5,TGRH88_003600
7097.0,2063.0,5404.5,2685.0,897.0,2749.0,3396.0,TGRH88_003610
1288.5,5928.0,5404.5,7666.0,6513.0,6235.5,7159.5,TGRH88_003620
3082.0,537.5,5404.5,5355.5,3908.0,1393.0,1651.0,TGRH88_003630
5418.0,7077.0,5404.5,5479.0,6775.0,1026.0,485.0,TGRH88_003640
5741.5,7689.5,5404.5,8096.5,6121.0,678.0,125.0,TGRH88_003650
3471.5,980.0,2252.5,5524.0,4925.5,4232.0,4278.5,TGRH88_003660
3568.0,6045.0,5404.5,4620.0,3576.5,6235.5,5595.0,TGRH88_003670
2314.5,6260.5,5404.5,1882.0,5094.5,3341.5,5455.5,TGRH88_003680
4126.0,6324.0,5404.5,6398.5,7213.5,6235.5,3102.5,TGRH88_003690
967.0,3464.0,5404.5,2032.5,4014.5,6235.5,4673.0,TGRH88_003700
1180.5,6481.0,5404.5,1478.5,3400.5,6235.5,2912.5,TGRH88_003710
5865.5,211.0,5404.5,2482.0,4005.5,6235.5,8013.0,TGRH88_003720
6017.5,3154.0,5404.5,7592.0,7891.5,3459.0,5055.5,TGRH88_003730
5726.0,2902.0,185.0,5032.0,6756.5,3713.5,3463.5,TGRH88_003740
3346.0,5928.0,5404.5,7910.5,5074.0,678.0,3578.5,TGRH88_003750
5392.0,6842.5,696.5,7383.5,7549.0,4232.0,4432.0,TGRH88_003760
3963.0,1736.5,5404.5,2286.5,3314.0,678.0,279.0,TGRH88_003770
7097.0,1753.0,5404.5,37.0,4044.0,6235.5,7740.5,TGRH88_003780
771.5,2727.0,1686.0,6192.0,4167.5,6235.5,5670.0,TGRH88_003790
356.5,3416.5,893.0,400.0,3871.0,2072.0,2154.0,TGRH88_003800
7097.0,5564.5,5404.5,2397.5,2248.5,2542.5,2025.0,TGRH88_003810
5753.5,1417.0,5404.5,6679.0,4695.0,3566.5,4401.0,TGRH88_003820
2404.5,4830.0,5404.5,3090.0,4062.0,6235.5,3626.0,TGRH88_003830
3570.5,5564.5,5404.5,4945.0,5910.0,6235.5,1548.0,TGRH88_003840
7097.0,3231.0,5404.5,1975.0,457.5,678.0,2536.5,TGRH88_003850
5761.5,6842.5,5404.5,4715.0,5436.5,3420.0,438.0,TGRH88_003860
860.5,3109.5,5404.5,2206.5,3302.0,3989.5,3080.0,TGRH88_003870
1100.0,362.0,5404.5,1121.5,2734.0,2062.0,7162.0,TGRH88_003880
4244.5,3109.5,5404.5,4790.5,7621.5,6235.5,7288.5,TGRH88_003890
5560.0,5928.0,5404.5,5927.0,2971.5,6235.5,2475.0,TGRH88_003900
7097.0,7689.5,5404.5,5054.5,7533.0,3459.0,7323.0,TGRH88_003910
5475.5,92.0,5404.5,4790.5,5856.5,6235.5,2696.5,TGRH88_003920
5730.0,3633.5,5404.5,5012.5,3983.5,1928.5,3028.5,TGRH88_003930
1551.0,3633.5,508.5,6134.5,1022.0,3989.5,5435.0,TGRH88_003940
2174.0,1886.5,5404.5,2703.0,2877.0,1974.0,1918.5,TGRH88_003950
4166.5,3850.5,5404.5,211.0,4430.0,6235.5,2179.5,TGRH88_003960
2483.0,937.0,5404.5,2506.0,2649.0,3566.5,4401.0,TGRH88_003970
5472.5,3907.0,2631.0,2295.0,7592.5,6235.5,2165.5,TGRH88_003980
7097.0,2530.5,5404.5,1825.0,64.0,1886.5,3502.0,TGRH88_003990
4780.0,839.5,5404.5,6235.0,3674.0,678.0,94.0,TGRH88_004000
4870.0,5984.5,2109.5,6114.0,4277.5,1316.5,3069.5,TGRH88_004010
348.0,6152.5,1562.5,1676.5,1255.5,2080.0,4972.0,TGRH88_004020
3329.5,5105.5,5404.5,4067.0,7805.5,6235.5,6066.0,TGRH88_004030
3426.0,6589.0,5404.5,5927.0,4553.0,1921.5,3711.5,TGRH88_004040
7097.0,7077.0,1959.0,621.5,1378.0,3989.5,6319.0,TGRH88_004050
7097.0,2530.5,5404.5,713.0,417.5,6235.5,5290.0,TGRH88_004060
7097.0,5247.5,5404.5,821.5,4695.0,6235.5,6813.0,TGRH88_004070
2248.0,5319.5,5404.5,7753.5,6062.5,6235.5,5199.0,TGRH88_004080
3176.5,4196.5,5404.5,3646.0,2164.5,191.5,64.0,TGRH88_004090
4090.5,5443.5,5404.5,3961.5,7230.5,6235.5,7132.5,TGRH88_004100
4644.5,6589.0,1198.0,1909.5,7285.5,3318.5,5721.5,TGRH88_004110
1441.5,5984.5,2631.0,5032.0,5401.5,6235.5,5804.0,TGRH88_004120
1057.0,3962.0,5404.5,729.0,2326.5,6235.5,4972.0,TGRH88_004130
2059.5,3907.0,5404.5,5900.5,5687.5,6235.5,3813.0,TGRH88_004140
727.5,4830.0,1123.5,4374.0,2816.5,6235.5,3816.5,TGRH88_004150
224.0,5928.0,1142.0,2089.0,3327.5,1316.5,4879.0,TGRH88_004160
5808.0,5984.5,5404.5,4471.0,2779.5,4232.0,1429.5,TGRH88_004170
1971.5,6481.0,5404.5,2460.0,4347.5,6235.5,7242.5,TGRH88_004180
7097.0,7077.0,5404.5,302.0,956.0,6235.5,6404.0,TGRH88_004190
7097.0,7689.5,949.0,4513.5,8047.0,6235.5,7270.5,TGRH88_004200
467.0,3962.0,5404.5,3028.5,5196.0,3244.5,7435.5,TGRH88_004210
5912.0,5820.0,5404.5,6419.5,8047.0,2734.5,5279.0,TGRH88_004220
7097.0,5171.0,5404.5,3280.5,3839.0,2719.0,2540.5,TGRH88_004230
6019.0,497.0,5404.5,7618.0,4603.0,3989.5,3983.0,TGRH88_004240
463.5,2727.0,5404.5,2375.5,1894.5,678.0,3074.5,TGRH88_004250
1508.5,2037.5,5404.5,6192.0,6159.5,6235.5,5628.0,TGRH88_004260
3476.5,1324.5,5404.5,3586.5,1681.5,1427.0,276.0,TGRH88_004270
4902.5,632.5,821.5,5621.0,6080.0,1255.0,105.0,TGRH88_004280
2749.5,5564.5,1012.5,7254.0,5921.5,191.5,2672.0,TGRH88_004290
3930.5,3000.0,5404.5,7254.0,7449.5,2243.5,2717.0,TGRH88_004300
3946.0,6589.0,5404.5,3745.5,7516.0,191.5,2440.5,TGRH88_004310
5832.5,584.0,2155.5,5219.0,6921.0,2296.0,2250.0,TGRH88_004320
2379.5,5634.0,5404.5,7804.5,4262.5,6235.5,5826.5,TGRH88_004330
655.5,1648.5,1848.0,4030.0,5055.5,2116.5,5552.5,TGRH88_004340
2237.0,1185.0,5404.5,3039.5,6050.5,2875.5,6803.5,TGRH88_004350
7097.0,2397.5,728.5,6419.5,2216.0,6235.5,5919.5,TGRH88_004360
305.0,5702.0,5404.5,3481.5,3080.0,6235.5,6510.0,TGRH88_004370
7097.0,7689.5,1562.5,3571.5,4638.0,2077.0,2507.5,TGRH88_004380
2266.0,3030.0,5404.5,5505.0,4754.5,6235.5,7657.0,TGRH88_004390
7097.0,7689.5,5404.5,1975.0,4502.0,6235.5,2507.5,TGRH88_004400
953.5,2363.0,1082.0,1085.0,3631.5,3989.5,5430.0,TGRH88_004410
7097.0,1091.0,5404.5,280.0,259.0,678.0,3671.0,TGRH88_004430
585.0,4258.0,5404.5,4945.0,3374.5,6235.5,2507.5,TGRH88_004440
1354.5,2014.5,5404.5,1933.5,3724.0,1215.0,4339.5,TGRH88_004450
7097.0,2727.0,5404.5,1445.0,1112.0,6235.5,4529.0,TGRH88_004460
2722.5,1204.5,5404.5,1882.0,1799.0,1860.5,441.0,TGRH88_004470
7097.0,4830.0,5404.5,1341.5,112.0,2446.0,6242.5,TGRH88_004480
7097.0,1312.5,5404.5,835.5,1165.5,6235.5,5986.0,TGRH88_004500
671.0,5759.5,5404.5,686.5,4133.5,6235.5,7666.5,TGRH88_004510
2940.5,4196.5,5404.5,1511.5,5113.5,6235.5,4325.5,TGRH88_004520
5003.5,768.5,5404.5,5621.0,6921.0,6235.5,3582.5,TGRH88_004530
7097.0,2828.0,5404.5,2799.0,3809.5,6235.5,6504.0,TGRH88_004540
1457.5,4330.0,2454.0,1660.5,6012.0,6235.5,7231.0,TGRH88_004550
7097.0,2104.0,1905.5,2188.0,3614.5,6235.5,5199.0,TGRH88_004560
1763.0,2204.5,5404.5,2419.0,4611.5,6235.5,5386.5,TGRH88_004570
7097.0,7689.5,5404.5,2562.5,5953.0,2999.0,1675.0,TGRH88_004580
5408.5,6705.5,922.0,5090.5,6261.5,6235.5,5670.0,TGRH88_004590
5606.5,6481.0,382.0,4487.5,7931.5,191.5,2522.5,TGRH88_004600
7097.0,430.0,5404.5,29.0,79.0,2773.5,5980.0,TGRH88_004610
289.5,4451.5,5404.5,999.0,2340.0,6235.5,4729.5,TGRH88_004620
5465.5,2902.0,5404.5,2286.5,686.5,3566.5,455.0,TGRH88_004630
1032.5,970.5,570.0,5558.0,1343.5,678.0,2184.0,TGRH88_004640
7097.0,609.0,5404.5,4500.5,2107.0,678.0,1260.5,TGRH88_004650
7097.0,7689.5,1723.5,7999.5,7858.5,6235.5,2327.5,TGRH88_004660
3369.5,3685.0,1188.0,4374.0,7294.5,6235.5,6779.0,TGRH88_004670
5699.5,7689.5,5404.5,7052.0,8047.0,3498.5,1746.5,TGRH88_004680
5323.5,7077.0,973.0,5279.5,7842.0,6235.5,7291.5,TGRH88_004690
1532.0,1079.5,2643.5,7999.5,2958.0,2237.5,3327.0,TGRH88_004700
5340.0,1810.5,5404.5,6379.5,3845.5,678.0,126.0,TGRH88_004710
7097.0,3505.0,1916.0,5219.0,311.0,2405.0,5355.5,TGRH88_004720
1169.5,3154.0,5404.5,1324.5,6012.0,6235.5,7223.0,TGRH88_004730
7097.0,3962.0,330.0,7254.0,1809.5,6235.5,6754.0,TGRH88_004740
3527.0,4709.5,5404.5,5841.5,4878.5,3148.5,6542.5,TGRH88_004750
7097.0,2530.5,5404.5,218.0,1845.0,6235.5,7122.5,TGRH88_004760
5794.5,7689.5,5404.5,4276.5,6490.5,6235.5,2516.5,TGRH88_004770
1383.5,2530.5,5404.5,2095.0,4526.0,3691.5,3181.5,TGRH88_004780
5348.5,4515.5,5404.5,5074.0,7918.5,3566.5,712.5,TGRH88_004790
55.0,4196.5,5404.5,3745.5,1434.0,3602.5,3219.0,TGRH88_004800
5331.0,2934.0,5404.5,2356.0,1340.0,191.5,92.0,TGRH88_004810
3190.5,7689.5,5404.5,4438.0,4125.5,6235.5,5039.5,TGRH88_004820
7097.0,2014.5,5404.5,5479.0,1037.5,6235.5,5100.0,TGRH88_004830
1784.0,1710.0,5404.5,2460.0,6062.5,6235.5,2767.0,TGRH88_004840
4051.0,7077.0,212.0,7780.0,7740.5,1763.5,6907.5,TGRH88_004850
7097.0,547.0,2598.5,546.5,1238.5,6235.5,6091.5,TGRH88_004860
7097.0,7689.5,5404.5,6340.0,6446.5,6235.5,1881.5,TGRH88_004870
5436.0,173.0,5404.5,6789.5,1640.0,2894.0,2040.0,TGRH88_004880
2417.0,3154.0,2631.0,2592.0,1685.5,678.0,207.5,TGRH88_004890
3298.0,4196.5,5404.5,7729.5,3308.5,2257.5,7576.0,TGRH88_004900
439.0,2276.0,5404.5,3800.0,3949.0,2872.0,5935.5,TGRH88_004910
6041.0,7689.5,5404.5,7352.0,7880.0,6235.5,288.0,TGRH88_004920
7097.0,806.0,5404.5,1561.5,2276.5,6235.5,1929.5,TGRH88_004930
7097.0,2037.5,5404.5,6089.0,382.0,2006.5,1852.5,TGRH88_004940
7097.0,7689.5,973.0,2949.0,8047.0,4232.0,7467.5,TGRH88_004950
2640.0,1491.5,5404.5,7352.0,6775.0,1622.0,4133.0,TGRH88_004960
182.0,6100.0,5404.5,1888.5,889.5,6235.5,4352.5,TGRH88_004970
3999.5,5443.5,1807.0,5602.5,7740.5,6235.5,7078.5,TGRH88_004980
4019.5,200.5,5404.5,6379.5,3333.0,1255.0,2331.0,TGRH88_004990
1260.5,4394.0,5404.5,2662.0,2590.0,3148.5,3069.5,TGRH88_005000
1647.0,4196.5,5404.5,4111.0,4900.5,6235.5,5342.0,TGRH88_005010
3564.5,5820.0,2082.0,5710.5,3700.5,678.0,560.0,TGRH88_005020
2533.5,1369.0,5404.5,5389.0,562.0,3989.5,2614.0,TGRH88_005030
7097.0,7689.5,1160.5,5408.5,7673.5,4232.0,6355.5,TGRH88_005040
7097.0,7689.5,933.0,5145.5,4594.5,6235.5,7073.0,TGRH88_005050
7097.0,238.0,5404.5,7618.0,1552.5,678.0,4844.5,TGRH88_005060
2960.0,3850.5,2598.5,1450.5,4611.5,6235.5,7682.0,TGRH88_005070
7097.0,3416.5,2454.0,6467.5,477.0,1916.0,4535.0,TGRH88_005080
7097.0,4767.5,5404.5,382.0,1861.0,6235.5,7050.5,TGRH88_005090
2635.0,898.0,5404.5,4978.0,1211.5,1529.5,351.0,TGRH88_005100
2275.5,4767.5,5404.5,5260.0,1097.0,3697.0,3439.5,TGRH88_005110
2582.0,7077.0,5404.5,7753.5,3031.5,3989.5,4096.0,TGRH88_005120
1654.5,1221.0,5404.5,6854.0,4364.0,678.0,1758.0,TGRH88_005130
366.0,4330.0,5404.5,1104.0,1625.5,6235.5,4346.5,TGRH88_005140
4823.0,6152.5,5404.5,5558.0,2355.0,6235.5,1621.0,TGRH88_005150
1716.5,5043.0,1368.0,6153.0,4603.0,6235.5,2217.5,TGRH88_005160
2321.0,4330.0,5404.5,7411.0,3775.5,6235.5,4009.5,TGRH88_005170
2874.5,6260.5,82.0,966.0,6099.5,6235.5,5721.5,TGRH88_005180
688.5,5564.5,5404.5,6051.5,4071.5,6235.5,2948.5,TGRH88_005190
7097.0,3464.0,5404.5,2449.5,330.0,1609.5,5005.0,TGRH88_005200
1747.0,1810.5,5404.5,3420.0,4941.5,6235.5,4086.5,TGRH88_005210
2401.0,2762.5,5404.5,4634.5,2400.5,2196.0,3457.0,TGRH88_005220
2523.0,3633.5,5404.5,2274.5,7170.5,6235.5,4248.5,TGRH88_005230
5599.5,6324.0,5404.5,7592.0,7094.0,3566.5,800.5,TGRH88_005240
7097.0,3962.0,1622.5,3364.5,3700.5,6235.5,7673.0,TGRH88_005250
7097.0,5759.5,1715.0,377.5,1422.5,3040.0,5528.5,TGRH88_005260
4202.5,7077.0,5404.5,2949.0,5074.0,191.5,993.0,TGRH88_005270
7097.0,5878.0,5404.5,2440.0,2216.0,3989.5,2025.0,TGRH88_005280
5838.0,678.5,2454.0,5260.0,6590.0,6235.5,3841.5,TGRH88_005290
1024.0,688.0,36.0,4667.0,940.0,678.0,889.0,TGRH88_005300
3493.0,2084.0,5404.5,1730.5,2532.5,6235.5,4167.5,TGRH88_005320
1614.0,859.0,5404.5,546.5,2712.0,2719.0,3972.0,TGRH88_005330
5551.0,3109.5,5404.5,5454.0,7793.0,6235.5,772.5,TGRH88_005340
3747.5,5171.0,5404.5,6443.5,4736.5,2679.0,4330.0,TGRH88_005350
7097.0,6705.5,5404.5,1265.0,3276.5,6235.5,3404.0,TGRH88_005360
2658.5,6204.0,5404.5,3157.0,5472.5,1916.0,162.0,TGRH88_005370
7097.0,6152.5,5404.5,7102.5,2856.0,2283.0,4015.0,TGRH88_005380
1232.0,1246.5,5404.5,5454.0,3151.0,6235.5,4967.5,TGRH88_005390
650.5,4767.5,5404.5,696.5,3871.0,2485.0,4190.5,TGRH88_005400
4090.5,6394.5,5404.5,2982.5,4934.0,3110.0,783.0,TGRH88_005410
1151.5,5634.0,5404.5,5145.5,2750.5,6235.5,6936.0,TGRH88_005420
7097.0,2828.0,5404.5,423.0,2444.5,6235.5,7225.0,TGRH88_005430
5528.5,365.5,5404.5,6599.0,7665.0,2183.5,628.0,TGRH88_005440
5198.0,6589.0,5404.5,3557.5,6179.0,3566.5,922.5,TGRH88_005450
29.0,3850.5,489.0,4293.5,1817.5,678.0,5107.5,TGRH88_005460
7097.0,6481.0,5404.5,546.5,2756.0,6235.5,5539.0,TGRH88_005470
1403.5,581.0,2509.5,2970.5,3239.5,1109.5,3554.0,TGRH88_005480
323.0,5878.0,5404.5,5106.5,6796.5,6235.5,7612.5,TGRH88_005490
105.0,2397.5,383.0,710.0,860.0,1109.5,1487.0,TGRH88_005500
2056.0,6481.0,5404.5,5731.0,3357.0,678.0,257.5,TGRH88_005510
3311.0,3850.5,1916.0,4452.0,4727.5,3529.0,6770.0,TGRH88_005520
4574.0,2468.5,1622.5,2089.0,5856.5,3274.5,5582.5,TGRH88_005530
1887.5,7077.0,5404.5,7183.0,5570.0,6235.5,3618.0,TGRH88_005540
3549.5,2363.0,5404.5,2180.0,5074.0,3395.0,1224.0,TGRH88_005550
3336.5,2727.0,5404.5,2051.0,4658.0,3989.5,1671.0,TGRH88_005560
7097.0,5105.5,5404.5,1760.5,3411.5,6235.5,7880.0,TGRH88_005570
2168.5,4709.5,5404.5,2449.5,2581.5,6235.5,2667.0,TGRH88_005580
973.5,3064.0,5404.5,4487.5,3507.0,6235.5,5751.5,TGRH88_005590
2933.5,6260.5,1271.5,1985.5,3687.5,6235.5,5772.5,TGRH88_005600
7097.0,4647.0,638.5,1402.0,922.0,3989.5,3057.0,TGRH88_005610
1277.0,3154.0,5404.5,8142.5,5687.5,6235.5,7314.0,TGRH88_005620
3457.5,2794.0,5404.5,6934.0,1709.0,6235.5,6803.5,TGRH88_005630
7097.0,113.0,5404.5,6645.0,2549.5,6235.5,3223.5,TGRH88_005640
1825.0,2397.5,5404.5,6854.0,3933.0,678.0,1542.5,TGRH88_005650
1918.0,3464.0,5404.5,1113.0,3845.5,2051.0,4978.0,TGRH88_005660
7097.0,7689.5,5404.5,4175.0,1845.0,1886.5,4272.5,TGRH88_005670
7097.0,7689.5,5404.5,3832.0,6424.5,2222.0,390.5,TGRH88_005680
2040.0,3586.0,1345.5,413.5,2809.0,1911.0,5570.0,TGRH88_005690
5328.5,5984.5,5404.5,7522.0,7805.5,6235.5,3655.0,TGRH88_005700
4989.0,6842.5,5404.5,1814.0,4167.5,1447.5,239.0,TGRH88_005710
2321.0,7077.0,5404.5,665.5,864.0,1826.5,1143.0,TGRH88_005720
1486.0,1417.0,39.0,2365.5,3550.5,4232.0,3364.5,TGRH88_005730
7097.0,2934.0,5404.5,5163.0,156.5,6235.5,2530.5,TGRH88_005740
1452.0,1533.0,5404.5,3442.5,3561.0,1316.5,5126.0,TGRH88_005750
3726.5,1369.0,5404.5,1779.0,4848.5,6235.5,7146.5,TGRH88_005760
2948.5,6260.5,1430.0,4915.0,1924.0,1523.5,2739.5,TGRH88_005770
511.0,1272.0,5404.5,2548.5,6319.0,6235.5,4622.5,TGRH88_005780
1803.5,5820.0,5404.5,2817.5,5687.5,6235.5,5662.0,TGRH88_005790
1964.5,786.5,5404.5,5820.5,2033.0,2062.0,3679.5,TGRH88_005800
3576.5,7689.5,5404.5,5796.0,6864.0,1026.0,2544.0,TGRH88_005810
1453.5,6394.5,5404.5,6551.0,2033.0,3036.5,3707.0,TGRH88_005820
7097.0,4515.5,5404.5,3817.5,1796.0,1676.0,6492.5,TGRH88_005830
5925.5,3743.0,251.0,6491.0,3209.0,6235.5,6742.0,TGRH88_005840
2046.0,5878.0,580.0,3586.5,6141.0,2277.0,5552.5,TGRH88_005850
2642.0,2967.0,5404.5,3188.5,5713.0,678.0,1907.5,TGRH88_005860
188.0,4330.0,5404.5,3131.5,4442.5,6235.5,6016.5,TGRH88_005870
1586.0,1073.0,5404.5,7999.5,6680.0,678.0,4705.0,TGRH88_005880
4163.0,6204.0,1987.0,3307.0,6169.0,3498.5,6533.0,TGRH88_005890
2821.0,3743.0,5404.5,5454.0,6296.0,1287.5,2040.0,TGRH88_005900
2558.5,1710.0,5404.5,4487.5,2133.5,6235.5,4723.0,TGRH88_005910
4286.0,123.0,5404.5,3633.0,7103.0,6235.5,6838.5,TGRH88_005920
7097.0,5319.5,5404.5,7383.5,1658.0,3652.5,3480.0,TGRH88_005930
1459.5,4973.0,1646.5,3197.0,4211.5,3775.0,5528.5,TGRH88_005940
3687.0,5382.0,5404.5,1875.0,2316.5,2101.5,1298.0,TGRH88_005950
2915.5,420.5,5404.5,3893.0,3590.0,2011.0,895.5,TGRH88_005960
4286.0,1785.0,5404.5,6834.0,3239.5,1447.5,1585.5,TGRH88_005970
6022.0,6100.0,5404.5,6235.0,5308.5,2241.5,731.5,TGRH88_005980
3393.0,3633.5,5404.5,7890.5,2450.5,4299.5,3723.5,TGRH88_005990
58.0,3109.5,709.5,7161.0,5973.0,3080.0,7828.0,TGRH88_006000
661.5,4330.0,5404.5,3557.5,5007.5,3566.5,4962.5,TGRH88_006010
3724.0,2443.0,5404.5,7689.0,7572.5,2243.5,554.5,TGRH88_006020
7097.0,7689.5,1153.5,2490.5,8047.0,3341.5,7929.5,TGRH88_006030
7097.0,6394.5,5404.5,4816.5,3056.5,6235.5,4759.0,TGRH88_006040
946.5,3273.5,5404.5,2041.0,4328.0,2070.0,3972.0,TGRH88_006050
937.0,166.0,1450.0,858.5,2768.5,3989.5,1788.0,TGRH88_006060
7097.0,7077.0,1430.0,5054.5,1314.5,6235.5,5031.0,TGRH88_006070
657.5,624.0,51.5,1473.0,1135.5,6235.5,6374.5,TGRH88_006080
7097.0,1855.5,5404.5,7666.0,218.0,6235.5,4241.5,TGRH88_006090
3625.0,5247.5,5404.5,4790.5,1752.5,678.0,113.0,TGRH88_006100
7097.0,1587.5,1622.5,4401.0,1076.5,6235.5,7544.0,TGRH88_006110
1336.0,1694.5,5404.5,1760.5,2424.5,2999.0,5360.0,TGRH88_006120
311.0,4076.0,5404.5,4945.0,2914.5,1287.5,7208.0,TGRH88_006130
5023.0,6152.5,698.0,7132.0,5943.0,678.0,554.5,TGRH88_006140
7097.0,7689.5,5404.5,373.0,1311.5,6235.5,4577.0,TGRH88_006150
7097.0,7689.5,5404.5,5145.5,7285.5,6235.5,1235.0,TGRH88_006160
7097.0,7689.5,5404.5,2906.5,7142.0,6235.5,3107.0,TGRH88_006170
7097.0,7689.5,1198.0,7729.5,7829.0,3415.5,1704.5,TGRH88_006230
2677.5,2530.5,2392.0,5661.5,4775.5,1026.0,3759.5,TGRH88_006290
212.5,2664.5,5404.5,7847.5,3256.5,6235.5,5243.0,TGRH88_006300
7097.0,7689.5,5404.5,2960.5,8047.0,6235.5,8044.0,TGRH88_006310
1841.0,4515.5,94.5,4945.0,445.0,6235.5,5077.0,TGRH88_006320
7097.0,7689.5,1144.0,2616.5,5513.0,3727.0,7141.0,TGRH88_006330
7097.0,7689.5,5404.5,2319.5,424.0,2340.5,2204.0,TGRH88_006340
7097.0,7689.5,5404.5,4960.0,2279.0,3989.5,2325.0,TGRH88_006350
4981.0,7689.5,5404.5,5327.0,7266.0,191.5,2431.0,TGRH88_006410
4232.5,3541.5,5404.5,3197.0,6335.0,6235.5,6207.5,TGRH88_006420
7097.0,4647.0,403.5,1257.0,1768.5,3535.0,5365.5,TGRH88_006430
2923.0,811.5,5404.5,6509.5,2313.0,678.0,778.0,TGRH88_006440
3218.5,6842.5,1562.5,5237.5,3609.5,1995.5,2129.5,TGRH88_006450
4138.0,2828.0,5404.5,3731.5,5387.0,1622.0,856.0,TGRH88_006460
1771.5,6705.5,5404.5,1748.5,2860.0,6235.5,5199.0,TGRH88_006470
4473.5,7689.5,5404.5,2540.0,7472.0,1427.0,2129.5,TGRH88_006480
2364.0,4767.5,5404.5,1009.5,3230.0,6235.5,6091.5,TGRH88_006490
3671.0,4258.0,5404.5,5661.5,6748.0,6235.5,3364.5,TGRH88_006500
7097.0,5443.5,5404.5,1020.5,4984.5,6235.5,5897.0,TGRH88_006510
3606.0,2560.5,5404.5,6934.0,1053.5,3775.0,1158.5,TGRH88_006520
5386.5,7077.0,297.5,5479.0,5987.0,3727.0,7787.0,TGRH88_006530
781.0,5443.5,5404.5,7869.5,4307.0,3989.5,2749.0,TGRH88_006540
1586.0,3364.0,1829.0,6752.5,2382.0,6235.5,6314.5,TGRH88_006550
2394.0,893.5,5404.5,3364.5,4785.0,191.5,3161.0,TGRH88_006560
640.5,5043.0,5404.5,416.0,2001.0,1886.5,3938.0,TGRH88_006570
602.5,4196.5,5404.5,2471.0,2406.0,3775.0,3257.0,TGRH88_006580
4010.0,105.0,589.0,3646.0,5636.5,3713.5,7015.5,TGRH88_006590
7097.0,3154.0,1987.0,2089.0,179.0,3989.5,2292.0,TGRH88_006600
7097.0,4709.5,5404.5,776.5,691.0,1461.5,5473.0,TGRH88_006610
3583.5,6204.0,5404.5,5524.0,5526.0,191.5,4401.0,TGRH88_006620
4192.5,850.5,1715.0,5237.5,3595.5,6235.5,2783.0,TGRH88_006630
5774.5,7689.5,1888.5,6890.0,7207.5,6235.5,2455.5,TGRH88_006650
7097.0,2694.0,5404.5,2643.5,525.0,2488.5,3764.5,TGRH88_006660
1925.0,6842.5,2321.0,4565.5,4502.0,1763.5,7474.0,TGRH88_006670
862.5,6152.5,5404.5,4322.0,7783.5,1916.0,7706.5,TGRH88_006680
3629.0,5820.0,1044.0,4851.5,5244.5,6235.5,5324.0,TGRH88_006690
131.0,1723.0,314.0,757.0,3631.5,6235.5,7208.0,TGRH88_006700
7097.0,6045.0,5404.5,6599.0,386.0,678.0,3573.5,TGRH88_006710
830.0,408.0,1116.5,5428.0,1605.5,1109.5,5411.5,TGRH88_006720
3811.0,1835.5,5404.5,6624.5,4125.5,6235.5,2701.0,TGRH88_006730
3038.0,5759.5,5404.5,3974.5,5423.0,1865.0,424.0,TGRH88_006740
4087.0,6481.0,74.0,1633.5,6261.5,6235.5,8097.0,TGRH88_006750
7097.0,5171.0,5404.5,3502.0,353.0,1026.0,758.0,TGRH88_006760
3661.0,3850.5,5404.5,1534.0,6731.0,6235.5,7459.0,TGRH88_006770
7097.0,3795.5,2509.5,2633.0,1118.5,1609.5,6006.5,TGRH88_006780
92.0,3795.5,5404.5,3280.5,2333.0,6235.5,8015.0,TGRH88_006790
4398.0,7689.5,5404.5,4339.0,5314.5,6235.5,6034.5,TGRH88_006800
7097.0,1753.0,5404.5,6970.5,848.5,6235.5,6863.0,TGRH88_006810
2693.5,7077.0,5404.5,492.0,6505.0,1995.5,5986.0,TGRH88_006820
1283.0,6394.5,1111.0,1249.0,6242.0,3429.5,6842.0,TGRH88_006830
1445.0,4330.0,5404.5,4500.5,2705.0,1515.0,991.0,TGRH88_006840
1265.5,2397.5,5404.5,6358.0,1047.5,1109.5,538.5,TGRH88_006850
